center,left,right,steering,throttle,brake,speed
sharp_turn/center_2017_02_10_10_49_21_058.jpg, sharp_turn/left_2017_02_10_10_49_21_058.jpg, sharp_turn/right_2017_02_10_10_49_21_058.jpg, 1, 0.01162523, 0, 7.128895
sharp_turn/center_2017_02_10_10_49_21_160.jpg, sharp_turn/left_2017_02_10_10_49_21_160.jpg, sharp_turn/right_2017_02_10_10_49_21_160.jpg, 1, 0, 0, 7.042289
sharp_turn/center_2017_02_10_10_49_21_265.jpg, sharp_turn/left_2017_02_10_10_49_21_265.jpg, sharp_turn/right_2017_02_10_10_49_21_265.jpg, 0.9826662, 0, 0, 6.958707
sharp_turn/center_2017_02_10_10_49_21_377.jpg, sharp_turn/left_2017_02_10_10_49_21_377.jpg, sharp_turn/right_2017_02_10_10_49_21_377.jpg, 0.5965421, 0, 0, 6.915424
sharp_turn/center_2017_02_10_10_49_21_481.jpg, sharp_turn/left_2017_02_10_10_49_21_481.jpg, sharp_turn/right_2017_02_10_10_49_21_481.jpg, 0.29848, 0, 0, 6.865777
sharp_turn/center_2017_02_10_10_49_21_594.jpg, sharp_turn/left_2017_02_10_10_49_21_594.jpg, sharp_turn/right_2017_02_10_10_49_21_594.jpg, 0, 0, 0, 6.775225
sharp_turn/center_2017_02_10_10_49_21_709.jpg, sharp_turn/left_2017_02_10_10_49_21_709.jpg, sharp_turn/right_2017_02_10_10_49_21_709.jpg, 0, 0, 0, 6.697567
sharp_turn/center_2017_02_10_10_49_21_815.jpg, sharp_turn/left_2017_02_10_10_49_21_815.jpg, sharp_turn/right_2017_02_10_10_49_21_815.jpg, 0, 0, 0, 6.627297
sharp_turn/center_2017_02_10_10_49_21_930.jpg, sharp_turn/left_2017_02_10_10_49_21_930.jpg, sharp_turn/right_2017_02_10_10_49_21_930.jpg, 0, 0, 0, 6.549621
sharp_turn/center_2017_02_10_10_49_37_576.jpg, sharp_turn/left_2017_02_10_10_49_37_576.jpg, sharp_turn/right_2017_02_10_10_49_37_576.jpg, -0.746043, 0.08328009, 0, 2.873416
sharp_turn/center_2017_02_10_10_49_37_680.jpg, sharp_turn/left_2017_02_10_10_49_37_680.jpg, sharp_turn/right_2017_02_10_10_49_37_680.jpg, -0.5476649, 0, 0, 2.865814
sharp_turn/center_2017_02_10_10_49_37_794.jpg, sharp_turn/left_2017_02_10_10_49_37_794.jpg, sharp_turn/right_2017_02_10_10_49_37_794.jpg, -0.672099, 0, 0, 2.805594
sharp_turn/center_2017_02_10_10_49_37_908.jpg, sharp_turn/left_2017_02_10_10_49_37_908.jpg, sharp_turn/right_2017_02_10_10_49_37_908.jpg, -0.7884029, 0, 0, 2.752497
sharp_turn/center_2017_02_10_10_49_38_024.jpg, sharp_turn/left_2017_02_10_10_49_38_024.jpg, sharp_turn/right_2017_02_10_10_49_38_024.jpg, -0.7168468, 0, 0, 2.706703
sharp_turn/center_2017_02_10_10_49_38_125.jpg, sharp_turn/left_2017_02_10_10_49_38_125.jpg, sharp_turn/right_2017_02_10_10_49_38_125.jpg, -1, 0, 0, 2.638605
sharp_turn/center_2017_02_10_10_49_38_226.jpg, sharp_turn/left_2017_02_10_10_49_38_226.jpg, sharp_turn/right_2017_02_10_10_49_38_226.jpg, -0.8660231, 0, 0, 2.600827
sharp_turn/center_2017_02_10_10_49_38_328.jpg, sharp_turn/left_2017_02_10_10_49_38_328.jpg, sharp_turn/right_2017_02_10_10_49_38_328.jpg, -0.892285, 0, 0, 2.547135
sharp_turn/center_2017_02_10_10_49_38_443.jpg, sharp_turn/left_2017_02_10_10_49_38_443.jpg, sharp_turn/right_2017_02_10_10_49_38_443.jpg, -0.8186682, 0, 0, 2.519884
sharp_turn/center_2017_02_10_10_49_38_545.jpg, sharp_turn/left_2017_02_10_10_49_38_545.jpg, sharp_turn/right_2017_02_10_10_49_38_545.jpg, -0.7801659, 0, 0, 2.475379
sharp_turn/center_2017_02_10_10_49_38_658.jpg, sharp_turn/left_2017_02_10_10_49_38_658.jpg, sharp_turn/right_2017_02_10_10_49_38_658.jpg, -0.8128179, 0, 0, 2.434788
sharp_turn/center_2017_02_10_10_49_38_763.jpg, sharp_turn/left_2017_02_10_10_49_38_763.jpg, sharp_turn/right_2017_02_10_10_49_38_763.jpg, -1, 0, 0, 2.369417
sharp_turn/center_2017_02_10_10_49_38_876.jpg, sharp_turn/left_2017_02_10_10_49_38_876.jpg, sharp_turn/right_2017_02_10_10_49_38_876.jpg, -1, 0, 0, 2.318073
sharp_turn/center_2017_02_10_10_49_38_995.jpg, sharp_turn/left_2017_02_10_10_49_38_995.jpg, sharp_turn/right_2017_02_10_10_49_38_995.jpg, -1, 0.245403, 0, 2.414802
sharp_turn/center_2017_02_10_10_49_39_095.jpg, sharp_turn/left_2017_02_10_10_49_39_095.jpg, sharp_turn/right_2017_02_10_10_49_39_095.jpg, -1, 0.1498171, 0, 2.669203
sharp_turn/center_2017_02_10_10_49_39_209.jpg, sharp_turn/left_2017_02_10_10_49_39_209.jpg, sharp_turn/right_2017_02_10_10_49_39_209.jpg, -1, 0.08663696, 0, 2.689589
sharp_turn/center_2017_02_10_10_49_39_311.jpg, sharp_turn/left_2017_02_10_10_49_39_311.jpg, sharp_turn/right_2017_02_10_10_49_39_311.jpg, -1, 0.3942089, 0, 2.955727
sharp_turn/center_2017_02_10_10_49_39_430.jpg, sharp_turn/left_2017_02_10_10_49_39_430.jpg, sharp_turn/right_2017_02_10_10_49_39_430.jpg, -1, 0.2872079, 0, 3.509951
sharp_turn/center_2017_02_10_10_49_39_540.jpg, sharp_turn/left_2017_02_10_10_49_39_540.jpg, sharp_turn/right_2017_02_10_10_49_39_540.jpg, -1, 0.5821139, 0, 4.011065
sharp_turn/center_2017_02_10_10_49_39_643.jpg, sharp_turn/left_2017_02_10_10_49_39_643.jpg, sharp_turn/right_2017_02_10_10_49_39_643.jpg, -1, 0.2385839, 0, 4.408242
sharp_turn/center_2017_02_10_10_49_39_744.jpg, sharp_turn/left_2017_02_10_10_49_39_744.jpg, sharp_turn/right_2017_02_10_10_49_39_744.jpg, -1, 0, 0, 4.437899
sharp_turn/center_2017_02_10_10_49_39_846.jpg, sharp_turn/left_2017_02_10_10_49_39_846.jpg, sharp_turn/right_2017_02_10_10_49_39_846.jpg, -0.8868911, 0, 0, 4.372824
sharp_turn/center_2017_02_10_10_49_39_960.jpg, sharp_turn/left_2017_02_10_10_49_39_960.jpg, sharp_turn/right_2017_02_10_10_49_39_960.jpg, -1, 0, 0, 4.300078
sharp_turn/center_2017_02_10_10_49_40_063.jpg, sharp_turn/left_2017_02_10_10_49_40_063.jpg, sharp_turn/right_2017_02_10_10_49_40_063.jpg, -0.7385769, 0, 0, 4.273744
sharp_turn/center_2017_02_10_10_49_40_179.jpg, sharp_turn/left_2017_02_10_10_49_40_179.jpg, sharp_turn/right_2017_02_10_10_49_40_179.jpg, -0.3414939, 0, 0, 4.242114
sharp_turn/center_2017_02_10_10_49_40_294.jpg, sharp_turn/left_2017_02_10_10_49_40_294.jpg, sharp_turn/right_2017_02_10_10_49_40_294.jpg, 0, 0, 0, 4.18925
sharp_turn/center_2017_02_10_10_49_40_412.jpg, sharp_turn/left_2017_02_10_10_49_40_412.jpg, sharp_turn/right_2017_02_10_10_49_40_412.jpg, 0, 0, 0, 4.136696
sharp_turn/center_2017_02_10_10_49_40_527.jpg, sharp_turn/left_2017_02_10_10_49_40_527.jpg, sharp_turn/right_2017_02_10_10_49_40_527.jpg, 0, 0, 0, 4.085758
sharp_turn/center_2017_02_10_10_49_56_695.jpg, sharp_turn/left_2017_02_10_10_49_56_695.jpg, sharp_turn/right_2017_02_10_10_49_56_695.jpg, -0.608649, 0, 0, 1.919702
sharp_turn/center_2017_02_10_10_49_56_809.jpg, sharp_turn/left_2017_02_10_10_49_56_809.jpg, sharp_turn/right_2017_02_10_10_49_56_809.jpg, -0.669393, 0, 0, 1.881749
sharp_turn/center_2017_02_10_10_49_56_911.jpg, sharp_turn/left_2017_02_10_10_49_56_911.jpg, sharp_turn/right_2017_02_10_10_49_56_911.jpg, -0.9771751, 0, 0, 1.829032
sharp_turn/center_2017_02_10_10_49_57_027.jpg, sharp_turn/left_2017_02_10_10_49_57_027.jpg, sharp_turn/right_2017_02_10_10_49_57_027.jpg, -0.9142198, 0, 0, 1.796573
sharp_turn/center_2017_02_10_10_49_57_145.jpg, sharp_turn/left_2017_02_10_10_49_57_145.jpg, sharp_turn/right_2017_02_10_10_49_57_145.jpg, -1, 0.1739491, 0, 1.817992
sharp_turn/center_2017_02_10_10_49_57_245.jpg, sharp_turn/left_2017_02_10_10_49_57_245.jpg, sharp_turn/right_2017_02_10_10_49_57_245.jpg, -1, 0, 0, 1.88737
sharp_turn/center_2017_02_10_10_49_57_347.jpg, sharp_turn/left_2017_02_10_10_49_57_347.jpg, sharp_turn/right_2017_02_10_10_49_57_347.jpg, -1, 0, 0, 1.844972
sharp_turn/center_2017_02_10_10_49_57_448.jpg, sharp_turn/left_2017_02_10_10_49_57_448.jpg, sharp_turn/right_2017_02_10_10_49_57_448.jpg, -1, 0.06254697, 0, 1.789163
sharp_turn/center_2017_02_10_10_49_57_560.jpg, sharp_turn/left_2017_02_10_10_49_57_560.jpg, sharp_turn/right_2017_02_10_10_49_57_560.jpg, -1, 0.40056, 0, 2.069206
sharp_turn/center_2017_02_10_10_49_57_667.jpg, sharp_turn/left_2017_02_10_10_49_57_667.jpg, sharp_turn/right_2017_02_10_10_49_57_667.jpg, -1, 0.358827, 0, 2.726378
sharp_turn/center_2017_02_10_10_49_57_781.jpg, sharp_turn/left_2017_02_10_10_49_57_781.jpg, sharp_turn/right_2017_02_10_10_49_57_781.jpg, -1, 0.1855468, 0, 2.902714
sharp_turn/center_2017_02_10_10_49_57_896.jpg, sharp_turn/left_2017_02_10_10_49_57_896.jpg, sharp_turn/right_2017_02_10_10_49_57_896.jpg, -1, 0.2213037, 0, 3.263858
sharp_turn/center_2017_02_10_10_49_58_009.jpg, sharp_turn/left_2017_02_10_10_49_58_009.jpg, sharp_turn/right_2017_02_10_10_49_58_009.jpg, -1, 0.1258619, 0, 3.31693
sharp_turn/center_2017_02_10_10_49_58_110.jpg, sharp_turn/left_2017_02_10_10_49_58_110.jpg, sharp_turn/right_2017_02_10_10_49_58_110.jpg, -1, 0.4299359, 0, 3.631286
sharp_turn/center_2017_02_10_10_49_58_212.jpg, sharp_turn/left_2017_02_10_10_49_58_212.jpg, sharp_turn/right_2017_02_10_10_49_58_212.jpg, -1, 0.393135, 0, 4.159851
sharp_turn/center_2017_02_10_10_49_58_329.jpg, sharp_turn/left_2017_02_10_10_49_58_329.jpg, sharp_turn/right_2017_02_10_10_49_58_329.jpg, -1, 0.04111201, 0, 4.349103
sharp_turn/center_2017_02_10_10_49_58_446.jpg, sharp_turn/left_2017_02_10_10_49_58_446.jpg, sharp_turn/right_2017_02_10_10_49_58_446.jpg, -1, 0, 0, 4.273983
sharp_turn/center_2017_02_10_10_49_58_551.jpg, sharp_turn/left_2017_02_10_10_49_58_551.jpg, sharp_turn/right_2017_02_10_10_49_58_551.jpg, -1, 0.31203, 0, 4.437549
sharp_turn/center_2017_02_10_10_49_58_660.jpg, sharp_turn/left_2017_02_10_10_49_58_660.jpg, sharp_turn/right_2017_02_10_10_49_58_660.jpg, -1, 0.178599, 0, 4.750052
sharp_turn/center_2017_02_10_10_49_58_761.jpg, sharp_turn/left_2017_02_10_10_49_58_761.jpg, sharp_turn/right_2017_02_10_10_49_58_761.jpg, -1, 0, 0, 4.722782
sharp_turn/center_2017_02_10_10_49_58_880.jpg, sharp_turn/left_2017_02_10_10_49_58_880.jpg, sharp_turn/right_2017_02_10_10_49_58_880.jpg, -1, 0, 0, 4.64113
sharp_turn/center_2017_02_10_10_49_58_996.jpg, sharp_turn/left_2017_02_10_10_49_58_996.jpg, sharp_turn/right_2017_02_10_10_49_58_996.jpg, -0.7668973, 0, 0, 4.599723
sharp_turn/center_2017_02_10_10_49_59_108.jpg, sharp_turn/left_2017_02_10_10_49_59_108.jpg, sharp_turn/right_2017_02_10_10_49_59_108.jpg, -1, 0, 0, 4.484055
sharp_turn/center_2017_02_10_10_49_59_210.jpg, sharp_turn/left_2017_02_10_10_49_59_210.jpg, sharp_turn/right_2017_02_10_10_49_59_210.jpg, -0.6956499, 0, 0, 4.455873
sharp_turn/center_2017_02_10_10_49_59_312.jpg, sharp_turn/left_2017_02_10_10_49_59_312.jpg, sharp_turn/right_2017_02_10_10_49_59_312.jpg, -0.6096849, 0, 0, 4.420248
sharp_turn/center_2017_02_10_10_49_59_427.jpg, sharp_turn/left_2017_02_10_10_49_59_427.jpg, sharp_turn/right_2017_02_10_10_49_59_427.jpg, -0.6820991, 0, 0, 4.337064
sharp_turn/center_2017_02_10_10_49_59_550.jpg, sharp_turn/left_2017_02_10_10_49_59_550.jpg, sharp_turn/right_2017_02_10_10_49_59_550.jpg, -0.7519869, 0, 0, 4.27809
sharp_turn/center_2017_02_10_10_49_59_661.jpg, sharp_turn/left_2017_02_10_10_49_59_661.jpg, sharp_turn/right_2017_02_10_10_49_59_661.jpg, -0.932764, 0, 0, 4.178632
sharp_turn/center_2017_02_10_10_49_59_763.jpg, sharp_turn/left_2017_02_10_10_49_59_763.jpg, sharp_turn/right_2017_02_10_10_49_59_763.jpg, -0.5847999, 0, 0, 4.156297
sharp_turn/center_2017_02_10_10_49_59_884.jpg, sharp_turn/left_2017_02_10_10_49_59_884.jpg, sharp_turn/right_2017_02_10_10_49_59_884.jpg, -0.22393, 0, 0, 4.119602
sharp_turn/center_2017_02_10_10_49_59_994.jpg, sharp_turn/left_2017_02_10_10_49_59_994.jpg, sharp_turn/right_2017_02_10_10_49_59_994.jpg, 0, 0, 0, 4.06567
sharp_turn/center_2017_02_10_10_50_06_081.jpg, sharp_turn/left_2017_02_10_10_50_06_081.jpg, sharp_turn/right_2017_02_10_10_50_06_081.jpg, -0.5075312, 0, 0, 8.025591
sharp_turn/center_2017_02_10_10_50_06_181.jpg, sharp_turn/left_2017_02_10_10_50_06_181.jpg, sharp_turn/right_2017_02_10_10_50_06_181.jpg, -0.8076602, 0.1041268, 0, 7.997118
sharp_turn/center_2017_02_10_10_50_06_300.jpg, sharp_turn/left_2017_02_10_10_50_06_300.jpg, sharp_turn/right_2017_02_10_10_50_06_300.jpg, -1, 0.2411191, 0, 7.880514
sharp_turn/center_2017_02_10_10_50_06_413.jpg, sharp_turn/left_2017_02_10_10_50_06_413.jpg, sharp_turn/right_2017_02_10_10_50_06_413.jpg, -1, 0.4901041, 0, 8.338984
sharp_turn/center_2017_02_10_10_50_06_513.jpg, sharp_turn/left_2017_02_10_10_50_06_513.jpg, sharp_turn/right_2017_02_10_10_50_06_513.jpg, -0.9621429, 0.2640903, 0, 8.607512
sharp_turn/center_2017_02_10_10_50_06_630.jpg, sharp_turn/left_2017_02_10_10_50_06_630.jpg, sharp_turn/right_2017_02_10_10_50_06_630.jpg, -1, 0.6137493, 0, 9.147003
sharp_turn/center_2017_02_10_10_50_06_739.jpg, sharp_turn/left_2017_02_10_10_50_06_739.jpg, sharp_turn/right_2017_02_10_10_50_06_739.jpg, -1, 0.9408812, 0, 9.943991
sharp_turn/center_2017_02_10_10_50_06_846.jpg, sharp_turn/left_2017_02_10_10_50_06_846.jpg, sharp_turn/right_2017_02_10_10_50_06_846.jpg, -0.8881449, 1, 0, 11.25611
sharp_turn/center_2017_02_10_10_50_06_948.jpg, sharp_turn/left_2017_02_10_10_50_06_948.jpg, sharp_turn/right_2017_02_10_10_50_06_948.jpg, -0.8965331, 1, 0, 12.39243
sharp_turn/center_2017_02_10_10_50_07_067.jpg, sharp_turn/left_2017_02_10_10_50_07_067.jpg, sharp_turn/right_2017_02_10_10_50_07_067.jpg, -0.8521779, 0.939454, 0, 13.56628
sharp_turn/center_2017_02_10_10_50_07_173.jpg, sharp_turn/left_2017_02_10_10_50_07_173.jpg, sharp_turn/right_2017_02_10_10_50_07_173.jpg, -0.9023802, 0.7038521, 0, 14.1227
sharp_turn/center_2017_02_10_10_50_07_284.jpg, sharp_turn/left_2017_02_10_10_50_07_284.jpg, sharp_turn/right_2017_02_10_10_50_07_284.jpg, -0.943834, 0.6163452, 0, 15.05234
sharp_turn/center_2017_02_10_10_50_07_399.jpg, sharp_turn/left_2017_02_10_10_50_07_399.jpg, sharp_turn/right_2017_02_10_10_50_07_399.jpg, -0.5972019, 0.2697132, 0, 15.59934
sharp_turn/center_2017_02_10_10_50_07_504.jpg, sharp_turn/left_2017_02_10_10_50_07_504.jpg, sharp_turn/right_2017_02_10_10_50_07_504.jpg, -0.3192339, 0, 0, 15.1936
sharp_turn/center_2017_02_10_10_50_07_614.jpg, sharp_turn/left_2017_02_10_10_50_07_614.jpg, sharp_turn/right_2017_02_10_10_50_07_614.jpg, 0, 0, 0, 14.95143
sharp_turn/center_2017_02_10_10_51_59_974.jpg, sharp_turn/left_2017_02_10_10_51_59_974.jpg, sharp_turn/right_2017_02_10_10_51_59_974.jpg, 0, 0, 0, 2.20584
sharp_turn/center_2017_02_10_10_52_00_089.jpg, sharp_turn/left_2017_02_10_10_52_00_089.jpg, sharp_turn/right_2017_02_10_10_52_00_089.jpg, 0, 0, 0, 2.17251
sharp_turn/center_2017_02_10_10_52_00_205.jpg, sharp_turn/left_2017_02_10_10_52_00_205.jpg, sharp_turn/right_2017_02_10_10_52_00_205.jpg, -0.1830751, 0, 0, 2.1426
sharp_turn/center_2017_02_10_10_52_00_319.jpg, sharp_turn/left_2017_02_10_10_52_00_319.jpg, sharp_turn/right_2017_02_10_10_52_00_319.jpg, -0.580857, 0, 0, 2.089897
sharp_turn/center_2017_02_10_10_52_00_420.jpg, sharp_turn/left_2017_02_10_10_52_00_420.jpg, sharp_turn/right_2017_02_10_10_52_00_420.jpg, -0.882963, 0, 0, 2.036314
sharp_turn/center_2017_02_10_10_52_00_521.jpg, sharp_turn/left_2017_02_10_10_52_00_521.jpg, sharp_turn/right_2017_02_10_10_52_00_521.jpg, -1, 0, 0, 1.980372
sharp_turn/center_2017_02_10_10_52_00_634.jpg, sharp_turn/left_2017_02_10_10_52_00_634.jpg, sharp_turn/right_2017_02_10_10_52_00_634.jpg, -1, 0, 0, 1.934505
sharp_turn/center_2017_02_10_10_52_00_737.jpg, sharp_turn/left_2017_02_10_10_52_00_737.jpg, sharp_turn/right_2017_02_10_10_52_00_737.jpg, -1, 0, 0, 1.89725
sharp_turn/center_2017_02_10_10_52_00_837.jpg, sharp_turn/left_2017_02_10_10_52_00_837.jpg, sharp_turn/right_2017_02_10_10_52_00_837.jpg, -1, 0.3009451, 0, 2.060964
sharp_turn/center_2017_02_10_10_52_00_938.jpg, sharp_turn/left_2017_02_10_10_52_00_938.jpg, sharp_turn/right_2017_02_10_10_52_00_938.jpg, -1, 0.4890452, 0, 2.601784
sharp_turn/center_2017_02_10_10_52_01_055.jpg, sharp_turn/left_2017_02_10_10_52_01_055.jpg, sharp_turn/right_2017_02_10_10_52_01_055.jpg, -1, 0.1378891, 0, 2.912417
sharp_turn/center_2017_02_10_10_52_01_156.jpg, sharp_turn/left_2017_02_10_10_52_01_156.jpg, sharp_turn/right_2017_02_10_10_52_01_156.jpg, -1, 0.1643879, 0, 2.960458
sharp_turn/center_2017_02_10_10_52_01_267.jpg, sharp_turn/left_2017_02_10_10_52_01_267.jpg, sharp_turn/right_2017_02_10_10_52_01_267.jpg, -1, 0.498441, 0, 3.435622
sharp_turn/center_2017_02_10_10_52_01_369.jpg, sharp_turn/left_2017_02_10_10_52_01_369.jpg, sharp_turn/right_2017_02_10_10_52_01_369.jpg, -1, 0.4547401, 0, 4.037617
sharp_turn/center_2017_02_10_10_52_01_472.jpg, sharp_turn/left_2017_02_10_10_52_01_472.jpg, sharp_turn/right_2017_02_10_10_52_01_472.jpg, -1, 0.146157, 0, 4.289451
sharp_turn/center_2017_02_10_10_52_01_588.jpg, sharp_turn/left_2017_02_10_10_52_01_588.jpg, sharp_turn/right_2017_02_10_10_52_01_588.jpg, -1, 0.262692, 0, 4.395176
sharp_turn/center_2017_02_10_10_52_01_704.jpg, sharp_turn/left_2017_02_10_10_52_01_704.jpg, sharp_turn/right_2017_02_10_10_52_01_704.jpg, -1, 0.1502008, 0, 4.678227
sharp_turn/center_2017_02_10_10_52_01_805.jpg, sharp_turn/left_2017_02_10_10_52_01_805.jpg, sharp_turn/right_2017_02_10_10_52_01_805.jpg, -1, 0, 0, 4.631626
sharp_turn/center_2017_02_10_10_52_01_920.jpg, sharp_turn/left_2017_02_10_10_52_01_920.jpg, sharp_turn/right_2017_02_10_10_52_01_920.jpg, -1, 0.3456391, 0, 4.809829
sharp_turn/center_2017_02_10_10_52_02_035.jpg, sharp_turn/left_2017_02_10_10_52_02_035.jpg, sharp_turn/right_2017_02_10_10_52_02_035.jpg, -1, 0.1226821, 0, 5.127934
sharp_turn/center_2017_02_10_10_52_02_135.jpg, sharp_turn/left_2017_02_10_10_52_02_135.jpg, sharp_turn/right_2017_02_10_10_52_02_135.jpg, -1, 0, 0, 5.05816
sharp_turn/center_2017_02_10_10_52_02_237.jpg, sharp_turn/left_2017_02_10_10_52_02_237.jpg, sharp_turn/right_2017_02_10_10_52_02_237.jpg, -0.943993, 0, 0, 4.995679
sharp_turn/center_2017_02_10_10_52_02_342.jpg, sharp_turn/left_2017_02_10_10_52_02_342.jpg, sharp_turn/right_2017_02_10_10_52_02_342.jpg, -1, 0, 0, 4.915024
sharp_turn/center_2017_02_10_10_52_02_455.jpg, sharp_turn/left_2017_02_10_10_52_02_455.jpg, sharp_turn/right_2017_02_10_10_52_02_455.jpg, -0.845008, 0, 0, 4.849254
sharp_turn/center_2017_02_10_10_52_02_574.jpg, sharp_turn/left_2017_02_10_10_52_02_574.jpg, sharp_turn/right_2017_02_10_10_52_02_574.jpg, -0.4880439, 0, 0, 4.816511
sharp_turn/center_2017_02_10_10_52_03_135.jpg, sharp_turn/left_2017_02_10_10_52_03_135.jpg, sharp_turn/right_2017_02_10_10_52_03_135.jpg, 0, 0, 0, 4.542866
sharp_turn/center_2017_02_10_10_52_03_236.jpg, sharp_turn/left_2017_02_10_10_52_03_236.jpg, sharp_turn/right_2017_02_10_10_52_03_236.jpg, 0, 0, 0, 4.495178
sharp_turn/center_2017_02_10_10_52_03_338.jpg, sharp_turn/left_2017_02_10_10_52_03_338.jpg, sharp_turn/right_2017_02_10_10_52_03_338.jpg, 0, 0, 0, 4.447973
sharp_turn/center_2017_02_10_10_52_03_440.jpg, sharp_turn/left_2017_02_10_10_52_03_440.jpg, sharp_turn/right_2017_02_10_10_52_03_440.jpg, 0, 0, 0, 4.401244
sharp_turn/center_2017_02_10_10_52_03_552.jpg, sharp_turn/left_2017_02_10_10_52_03_552.jpg, sharp_turn/right_2017_02_10_10_52_03_552.jpg, 0, 0, 0, 4.345106
sharp_turn/center_2017_02_10_10_52_20_054.jpg, sharp_turn/left_2017_02_10_10_52_20_054.jpg, sharp_turn/right_2017_02_10_10_52_20_054.jpg, -0.495789, 0, 0, 4.814624
sharp_turn/center_2017_02_10_10_52_20_173.jpg, sharp_turn/left_2017_02_10_10_52_20_173.jpg, sharp_turn/right_2017_02_10_10_52_20_173.jpg, -0.850803, 0.1553339, 0, 4.743695
sharp_turn/center_2017_02_10_10_52_20_288.jpg, sharp_turn/left_2017_02_10_10_52_20_288.jpg, sharp_turn/right_2017_02_10_10_52_20_288.jpg, -1, 0.19158, 0, 4.990693
sharp_turn/center_2017_02_10_10_52_20_405.jpg, sharp_turn/left_2017_02_10_10_52_20_405.jpg, sharp_turn/right_2017_02_10_10_52_20_405.jpg, -0.810931, 0, 0, 4.986465
sharp_turn/center_2017_02_10_10_52_20_508.jpg, sharp_turn/left_2017_02_10_10_52_20_508.jpg, sharp_turn/right_2017_02_10_10_52_20_508.jpg, -1, 0, 0, 4.873949
sharp_turn/center_2017_02_10_10_52_20_629.jpg, sharp_turn/left_2017_02_10_10_52_20_629.jpg, sharp_turn/right_2017_02_10_10_52_20_629.jpg, -0.7572819, 0, 0, 4.818371
sharp_turn/center_2017_02_10_10_52_20_737.jpg, sharp_turn/left_2017_02_10_10_52_20_737.jpg, sharp_turn/right_2017_02_10_10_52_20_737.jpg, -0.8839417, 0.05050492, 0, 4.761663
sharp_turn/center_2017_02_10_10_52_20_838.jpg, sharp_turn/left_2017_02_10_10_52_20_838.jpg, sharp_turn/right_2017_02_10_10_52_20_838.jpg, -0.819391, 0, 0, 4.677108
sharp_turn/center_2017_02_10_10_52_20_938.jpg, sharp_turn/left_2017_02_10_10_52_20_938.jpg, sharp_turn/right_2017_02_10_10_52_20_938.jpg, -0.8744978, 0, 0, 4.621558
sharp_turn/center_2017_02_10_10_52_21_040.jpg, sharp_turn/left_2017_02_10_10_52_21_040.jpg, sharp_turn/right_2017_02_10_10_52_21_040.jpg, -0.870208, 0, 0, 4.531996
sharp_turn/center_2017_02_10_10_52_21_155.jpg, sharp_turn/left_2017_02_10_10_52_21_155.jpg, sharp_turn/right_2017_02_10_10_52_21_155.jpg, -0.9589422, 0, 0, 4.459204
sharp_turn/center_2017_02_10_10_52_21_256.jpg, sharp_turn/left_2017_02_10_10_52_21_256.jpg, sharp_turn/right_2017_02_10_10_52_21_256.jpg, -0.8379912, 0, 0, 4.412807
sharp_turn/center_2017_02_10_10_52_21_373.jpg, sharp_turn/left_2017_02_10_10_52_21_373.jpg, sharp_turn/right_2017_02_10_10_52_21_373.jpg, -0.8986809, 0, 0, 4.31258
sharp_turn/center_2017_02_10_10_52_21_474.jpg, sharp_turn/left_2017_02_10_10_52_21_474.jpg, sharp_turn/right_2017_02_10_10_52_21_474.jpg, -0.597613, 0, 0, 4.289467
sharp_turn/center_2017_02_10_10_52_21_590.jpg, sharp_turn/left_2017_02_10_10_52_21_590.jpg, sharp_turn/right_2017_02_10_10_52_21_590.jpg, -0.249301, 0, 0, 4.250251
sharp_turn/center_2017_02_10_10_52_21_693.jpg, sharp_turn/left_2017_02_10_10_52_21_693.jpg, sharp_turn/right_2017_02_10_10_52_21_693.jpg, -0.329836, 0, 0, 4.200054
sharp_turn/center_2017_02_10_10_52_21_809.jpg, sharp_turn/left_2017_02_10_10_52_21_809.jpg, sharp_turn/right_2017_02_10_10_52_21_809.jpg, -0.6790571, 0, 0, 4.104908
sharp_turn/center_2017_02_10_10_52_21_923.jpg, sharp_turn/left_2017_02_10_10_52_21_923.jpg, sharp_turn/right_2017_02_10_10_52_21_923.jpg, -0.6781181, 0, 0, 4.039865
sharp_turn/center_2017_02_10_10_52_22_023.jpg, sharp_turn/left_2017_02_10_10_52_22_023.jpg, sharp_turn/right_2017_02_10_10_52_22_023.jpg, -0.9652931, 0, 0, 3.955299
sharp_turn/center_2017_02_10_10_52_22_126.jpg, sharp_turn/left_2017_02_10_10_52_22_126.jpg, sharp_turn/right_2017_02_10_10_52_22_126.jpg, -1, 0, 0, 3.865646
sharp_turn/center_2017_02_10_10_52_22_238.jpg, sharp_turn/left_2017_02_10_10_52_22_238.jpg, sharp_turn/right_2017_02_10_10_52_22_238.jpg, -1, 0, 0, 3.808076
sharp_turn/center_2017_02_10_10_52_22_342.jpg, sharp_turn/left_2017_02_10_10_52_22_342.jpg, sharp_turn/right_2017_02_10_10_52_22_342.jpg, -1, 0, 0, 3.752125
sharp_turn/center_2017_02_10_10_52_22_455.jpg, sharp_turn/left_2017_02_10_10_52_22_455.jpg, sharp_turn/right_2017_02_10_10_52_22_455.jpg, -0.775498, 0, 0, 3.709446
sharp_turn/center_2017_02_10_10_52_22_559.jpg, sharp_turn/left_2017_02_10_10_52_22_559.jpg, sharp_turn/right_2017_02_10_10_52_22_559.jpg, -0.465412, 0, 0, 3.689626
